StartTimeUnixNano,EndTimeUnixNano,Duration,TraceID,SpanID,ParentID,PodName,OperationName
1674981801427532293,1674981801430576679,3044,t1,s2238,s1499,ts-train-service,TrainTypeRepository.findByNames
1674981801427857304,1674981801430538399,2681,t1,s1948,s2238,ts-train-service,SELECT train_type
1674981801429109768,1674981801430308930,1199,t1,s1572,s1948,ts-train-service,SELECT ts.train_type
1674981801477000000,1674981801506735188,29735,t1,s1193,s1678,ts-route-service,/api/v1/routeservice/routes/byIds/
1674981801478157217,1674981801506300765,28143,t1,s893,s1193,ts-route-service,RouteController.queryByIds
1674981801479473118,1674981801483792100,4318,t1,s922,s893,ts-route-service,RouteRepository.findByIds
1674981801479926602,1674981801483749579,3822,t1,s485,s922,ts-route-service,SELECT route
1674981801482057609,1674981801483568367,1510,t1,s492,s485,ts-route-service,SELECT ts.route
1674981801484105619,1674981801485687545,1581,t1,s1970,s893,ts-route-service,SELECT ts.route_stations
1674981801485809375,1674981801486897484,1088,t1,s933,s893,ts-route-service,SELECT ts.route_distances
1674981801487009794,1674981801488096391,1086,t1,s2354,s893,ts-route-service,SELECT ts.route_stations
1674981801488171673,1674981801489415008,1243,t1,s2246,s893,ts-route-service,SELECT ts.route_distances
1674981801489566677,1674981801491941684,2375,t1,s2064,s893,ts-route-service,SELECT ts.route_stations
1674981801492088895,1674981801495165274,3076,t1,s800,s893,ts-route-service,SELECT ts.route_distances
1674981801495250549,1674981801497947068,2696,t1,s1046,s893,ts-route-service,SELECT ts.route_stations
1674981801498024779,1674981801500489293,2464,t1,s193,s893,ts-route-service,SELECT ts.route_distances
1674981801500670425,1674981801503114925,2444,t1,s1555,s893,ts-route-service,SELECT ts.route_stations
1674981801503189553,1674981801506043408,2853,t1,s2395,s893,ts-route-service,SELECT ts.route_distances
1674981801519000000,1674981801527592786,8592,t1,s968,s1644,ts-price-service,/api/v1/priceservice/prices/byRouteIdsAndTrainTypes
1674981801519717440,1674981801526946398,7228,t1,s79,s968,ts-price-service,PriceController.query
1674981801520543737,1674981801526090259,5546,t1,s582,s79,ts-price-service,PriceConfigRepository.findByRouteIdsAndTrainTypes
1674981801520764856,1674981801526044194,5279,t1,s69,s582,ts-price-service,SELECT price_config
1674981801523645985,1674981801525699902,2053,t1,s1256,s69,ts-price-service,SELECT ts.price_config
1674981801555000000,1674981801582341021,27341,t1,s2077,s848,ts-seat-service,/api/v1/seatservice/seats/left_tickets
1674981801585000000,1674981801606978198,21978,t1,s2425,s1663,ts-seat-service,/api/v1/seatservice/seats/left_tickets
1674981801610000000,1674981801629691272,19691,t1,s441,s2259,ts-seat-service,/api/v1/seatservice/seats/left_tickets
1674981801632000000,1674981801650479634,18479,t1,s1217,s503,ts-seat-service,/api/v1/seatservice/seats/left_tickets
1674981801653000000,1674981801692595088,39595,t1,s1533,s2434,ts-seat-service,/api/v1/seatservice/seats/left_tickets
1674981801695000000,1674981801735045720,40045,t1,s8,s277,ts-seat-service,/api/v1/seatservice/seats/left_tickets
1674981801555872012,1674981801582075700,26203,t1,s1727,s2077,ts-seat-service,SeatController.getLeftTicketOfInterval
1674981801585750652,1674981801606769873,21019,t1,s591,s2425,ts-seat-service,SeatController.getLeftTicketOfInterval
1674981801610770406,1674981801629345338,18574,t1,s2451,s441,ts-seat-service,SeatController.getLeftTicketOfInterval
1674981801632610548,1674981801650226693,17616,t1,s1439,s1217,ts-seat-service,SeatController.getLeftTicketOfInterval
1674981801653745631,1674981801692234232,38488,t1,s916,s1533,ts-seat-service,SeatController.getLeftTicketOfInterval
1674981801695779262,1674981801734562979,38783,t1,s1741,s8,ts-seat-service,SeatController.getLeftTicketOfInterval
1674981801557892678,1674981801571591835,13699,t1,s265,s1727,ts-seat-service,HTTP POST
1674981801575417518,1674981801581176963,5759,t1,s677,s1727,ts-seat-service,HTTP GET
1674981801586936737,1674981801600616152,13679,t1,s683,s591,ts-seat-service,HTTP POST
1674981801601481942,1674981801605762190,4280,t1,s431,s591,ts-seat-service,HTTP GET
1674981801612525441,1674981801623267649,10742,t1,s1997,s2451,ts-seat-service,HTTP POST
1674981801624272897,1674981801628376050,4103,t1,s524,s2451,ts-seat-service,HTTP GET
1674981801634021754,1674981801644743203,10721,t1,s119,s1439,ts-seat-service,HTTP POST
1674981801645462892,1674981801648817208,3354,t1,s795,s1439,ts-seat-service,HTTP GET
1674981801655495329,1674981801665437375,9942,t1,s1772,s916,ts-seat-service,HTTP POST
1674981801666294386,1674981801691022517,24728,t1,s1194,s916,ts-seat-service,HTTP GET
1674981801697625186,1674981801726033243,28408,t1,s1632,s1741,ts-seat-service,HTTP POST
1674981801729567373,1674981801733648895,4081,t1,s2582,s1741,ts-seat-service,HTTP GET
1674981801562000000,1674981801571262534,9262,t1,s1615,s265,ts-order-service,/api/v1/orderservice/order/tickets
1674981801591000000,1674981801600219463,9219,t1,s1798,s683,ts-order-service,/api/v1/orderservice/order/tickets
1674981801616000000,1674981801622306200,6306,t1,s2460,s1997,ts-order-service,/api/v1/orderservice/order/tickets
1674981801637000000,1674981801643783962,6783,t1,s951,s119,ts-order-service,/api/v1/orderservice/order/tickets
1674981801659000000,1674981801664726670,5726,t1,s921,s1772,ts-order-service,/api/v1/orderservice/order/tickets
1674981801701000000,1674981801707386580,6386,t1,s701,s1632,ts-order-service,/api/v1/orderservice/order/tickets
1674981801562496685,1674981801571000345,8503,t1,s905,s1615,ts-order-service,OrderController.getTicketListByDateAndTripId
1674981801591456911,1674981801600021224,8564,t1,s1176,s1798,ts-order-service,OrderController.getTicketListByDateAndTripId
1674981801616363439,1674981801622149523,5786,t1,s2368,s2460,ts-order-service,OrderController.getTicketListByDateAndTripId
1674981801637544550,1674981801643604140,6059,t1,s284,s951,ts-order-service,OrderController.getTicketListByDateAndTripId
1674981801659371941,1674981801664565684,5193,t1,s2415,s921,ts-order-service,OrderController.getTicketListByDateAndTripId
1674981801701356892,1674981801707249260,5892,t1,s749,s701,ts-order-service,OrderController.getTicketListByDateAndTripId
1674981801564460919,1674981801570543595,6082,t1,s319,s905,ts-order-service,OrderRepository.findByTravelDateAndTrainNumber
1674981801593602053,1674981801599593569,5991,t1,s1082,s1176,ts-order-service,OrderRepository.findByTravelDateAndTrainNumber
1674981801618504917,1674981801621705107,3200,t1,s508,s2368,ts-order-service,OrderRepository.findByTravelDateAndTrainNumber
1674981801639496980,1674981801643115838,3618,t1,s1153,s284,ts-order-service,OrderRepository.findByTravelDateAndTrainNumber
1674981801661255235,1674981801664094513,2839,t1,s1744,s2415,ts-order-service,OrderRepository.findByTravelDateAndTrainNumber
1674981801703625261,1674981801706810471,3185,t1,s334,s749,ts-order-service,OrderRepository.findByTravelDateAndTrainNumber
1674981801564556272,1674981801570524944,5968,t1,s926,s319,ts-order-service,SELECT Order
1674981801593683151,1674981801599577161,5894,t1,s1943,s1082,ts-order-service,SELECT Order
1674981801618571528,1674981801621686576,3115,t1,s2257,s508,ts-order-service,SELECT Order
1674981801639574302,1674981801643098829,3524,t1,s274,s1153,ts-order-service,SELECT Order
1674981801661326426,1674981801664079478,2753,t1,s1148,s1744,ts-order-service,SELECT Order
1674981801703688696,1674981801706796819,3108,t1,s737,s334,ts-order-service,SELECT Order
1674981801567528754,1674981801570489840,2961,t1,s2105,s926,ts-order-service,SELECT ts.orders
1674981801596492288,1674981801599554472,3062,t1,s621,s1943,ts-order-service,SELECT ts.orders
1674981801618649317,1674981801621665124,3015,t1,s762,s2257,ts-order-service,SELECT ts.orders
1674981801639741265,1674981801643072224,3330,t1,s1909,s274,ts-order-service,SELECT ts.orders
1674981801661406323,1674981801664056834,2650,t1,s1614,s1148,ts-order-service,SELECT ts.orders
1674981801703786908,1674981801706775306,2988,t1,s2061,s737,ts-order-service,SELECT ts.orders
1674981801577000000,1674981801580345106,3345,t1,s771,s677,ts-config-service,/api/v1/configservice/configs/{configName}
1674981801603000000,1674981801605013631,2013,t1,s2376,s431,ts-config-service,/api/v1/configservice/configs/{configName}
1674981801626000000,1674981801627872266,1872,t1,s281,s524,ts-config-service,/api/v1/configservice/configs/{configName}
1674981801646000000,1674981801647605034,1605,t1,s476,s795,ts-config-service,/api/v1/configservice/configs/{configName}
1674981801668000000,1674981801669532699,1532,t1,s198,s1194,ts-config-service,/api/v1/configservice/configs/{configName}
1674981801731000000,1674981801733044387,2044,t1,s35,s2582,ts-config-service,/api/v1/configservice/configs/{configName}
1674981801577786412,1674981801580140715,2354,t1,s636,s771,ts-config-service,ConfigController.retrieve
1674981801603411512,1674981801604858960,1447,t1,s27,s2376,ts-config-service,ConfigController.retrieve
1674981801626408195,1674981801627734751,1326,t1,s222,s281,ts-config-service,ConfigController.retrieve
1674981801646312244,1674981801647468105,1155,t1,s16,s476,ts-config-service,ConfigController.retrieve
1674981801668300422,1674981801669422296,1121,t1,s1199,s198,ts-config-service,ConfigController.retrieve
1674981801731443873,1674981801732890523,1446,t1,s1742,s35,ts-config-service,ConfigController.retrieve
1674981801578349319,1674981801579589180,1239,t1,s2043,s636,ts-config-service,ConfigRepository.findByName
1674981801603699117,1674981801604438816,739,t1,s23,s27,ts-config-service,ConfigRepository.findByName
1674981801626661887,1674981801627332603,670,t1,s2169,s222,ts-config-service,ConfigRepository.findByName
1674981801646542153,1674981801647109041,566,t1,s1688,s16,ts-config-service,ConfigRepository.findByName
1674981801668531233,1674981801669099168,567,t1,s1248,s1199,ts-config-service,ConfigRepository.findByName
1674981801731770826,1674981801732492824,721,t1,s544,s1742,ts-config-service,ConfigRepository.findByName
1674981801578475313,1674981801579580842,1105,t1,s703,s2043,ts-config-service,SELECT Config
1674981801603783441,1674981801604432030,648,t1,s2258,s23,ts-config-service,SELECT Config
1674981801626735135,1674981801627325896,590,t1,s1368,s2169,ts-config-service,SELECT Config
1674981801646597008,1674981801647103722,506,t1,s1232,s1688,ts-config-service,SELECT Config
1674981801668578628,1674981801669093720,515,t1,s134,s1248,ts-config-service,SELECT Config
1674981801731844658,1674981801732485882,641,t1,s793,s544,ts-config-service,SELECT Config
1674981801579081692,1674981801579460112,378,t1,s317,s703,ts-config-service,SELECT ts.config
1674981801603894550,1674981801604357795,463,t1,s2302,s2258,ts-config-service,SELECT ts.config
1674981801626838211,1674981801627255257,417,t1,s573,s1368,ts-config-service,SELECT ts.config
1674981801646670939,1674981801647047995,377,t1,s36,s1232,ts-config-service,SELECT ts.config
1674981801668644323,1674981801669042935,398,t1,s1515,s134,ts-config-service,SELECT ts.config
1674981801731959962,1674981801732413371,453,t1,s2536,s793,ts-config-service,SELECT ts.config
1674981805356000000,1674981806382932934,1026932,t16,s1851,s0,ts-gateway-service,/*
1674981805356906005,1674981806382657787,1025751,t16,s1984,s1851,ts-gateway-service,FilteringWebHandler.handle
1674981805358144899,1674981806382896637,1024751,t16,s744,s1851,ts-gateway-service,HTTP POST
1674981805361000000,1674981806381309447,1020309,t16,s2545,s744,ts-preserve-service,/api/v1/preserveservice/preserve
1674981805363528177,1674981806374842370,1011314,t16,s603,s2545,ts-preserve-service,PreserveController.preserve
1674981806379732090,1674981806381028822,1296,t16,s2188,s2545,ts-preserve-service,BasicErrorController.error
1674981805365392909,1674981805550300481,184907,t16,s39,s603,ts-preserve-service,HTTP GET
1674981805551907919,1674981805581197595,29289,t16,s487,s603,ts-preserve-service,HTTP GET
1674981805368000000,1674981805550189526,182189,t16,s719,s39,ts-security-service,/api/v1/securityservice/securityConfigs/{accountId}
1674981805370442081,1674981805549429400,178987,t16,s2033,s719,ts-security-service,SecurityController.check
1674981805371855790,1674981805487435492,115579,t16,s1800,s2033,ts-security-service,HTTP GET
1674981805488810468,1674981805544794848,55984,t16,s631,s2033,ts-security-service,HTTP GET
1674981805380000000,1674981805487012873,107012,t16,s2527,s1800,ts-order-service,/api/v1/orderservice/order/security/{checkDate}/{accountId}
1674981805739000000,1674981805810256434,71256,t16,s1247,s2382,ts-order-service,/api/v1/orderservice/order/tickets
1674981805844000000,1674981805950467236,106467,t16,s53,s2138,ts-order-service,/api/v1/orderservice/order/tickets
1674981806134000000,1674981806212774228,78774,t16,s2114,s2278,ts-order-service,/api/v1/orderservice/order/tickets
1674981806274000000,1674981806357611323,83611,t16,s1074,s1195,ts-order-service,/api/v1/orderservice/order
1674981805380977304,1674981805486726728,105749,t16,s1054,s2527,ts-order-service,OrderController.securityInfoCheck
1674981805739528776,1674981805810031116,70502,t16,s118,s1247,ts-order-service,OrderController.getTicketListByDateAndTripId
1674981805844514750,1674981805950244852,105730,t16,s2016,s53,ts-order-service,OrderController.getTicketListByDateAndTripId
1674981806134658340,1674981806212531772,77873,t16,s1820,s2114,ts-order-service,OrderController.getTicketListByDateAndTripId
1674981806274864465,1674981806357167555,82303,t16,s2546,s1074,ts-order-service,OrderController.createNewOrder
1674981805381613763,1674981805485999479,104385,t16,s2233,s1054,ts-order-service,OrderRepository.findByAccountId
1674981805741282981,1674981805809077759,67794,t16,s1915,s118,ts-order-service,OrderRepository.findByTravelDateAndTrainNumber
1674981805846208024,1674981805949343621,103135,t16,s2286,s2016,ts-order-service,OrderRepository.findByTravelDateAndTrainNumber
1674981806138005297,1674981806211589715,73584,t16,s1042,s1820,ts-order-service,OrderRepository.findByTravelDateAndTrainNumber
1674981806275597748,1674981806343350092,67752,t16,s587,s2546,ts-order-service,OrderRepository.findByAccountId
1674981806343415777,1674981806356437370,13021,t16,s682,s2546,ts-order-service,OrderRepository.save
1674981805381765887,1674981805485970929,104205,t16,s658,s2233,ts-order-service,SELECT Order
1674981805741410408,1674981805809050300,67639,t16,s2401,s1915,ts-order-service,SELECT Order
1674981805846301565,1674981805949315283,103013,t16,s1975,s2286,ts-order-service,SELECT Order
1674981806138150835,1674981806211558019,73407,t16,s1348,s1042,ts-order-service,SELECT Order
1674981806275689748,1674981806343318848,67629,t16,s1801,s587,ts-order-service,SELECT Order
1674981806345694531,1674981806348319113,2624,t16,s567,s682,ts-order-service,Session.merge order.entity.Order
1674981806348339713,1674981806356415178,8075,t16,s479,s682,ts-order-service,Transaction.commit
1674981805384837318,1674981805484436400,99599,t16,s1894,s658,ts-order-service,SELECT ts.orders
1674981805741513704,1674981805807651799,66138,t16,s2462,s2401,ts-order-service,SELECT ts.orders
1674981805848995328,1674981805947896873,98901,t16,s2078,s1975,ts-order-service,SELECT ts.orders
